1.106455371319989417e-01,-8.952559337446848453e-02,-6.239055248908343537e-02,-8.769790900672383427e-02,1.758195819925203740e-01,-5.385116571181355893e-02,3.124206403814468874e-02,6.429513627797024677e-02,1.094183875536480430e-02,-4.325850558281998243e-02,1.845620826026744474e-02,-5.787552532356046026e-03,3.530057041596805500e-02,8.918611724652895922e-02,1.094542537063384613e-01,-3.785229000073277172e-02,3.955833911796637764e-02,-3.117446941156420872e-03,9.681799889052657149e-02,1.080497970617640829e-01,-1.398173295289887041e-01,6.253093068649978603e-02,1.675982387291877207e-02,3.113242684853279041e-02,-1.010869304537654889e-01,-7.860984438268506236e-02,-7.618354163312043500e-03,6.016907055598407113e-03,3.503062664492957029e-02,-1.154478240819747231e-01,-2.702694316891328385e-02,-6.892430270263838477e-02,4.035561087530154661e-02,-3.764714029574621479e-02,-2.348205980163334608e-02,-4.799718013414179529e-02,5.700872243307828630e-02,2.378509574747425873e-02
1.845538670502910317e-01,-2.053043705387418150e-02,-3.468450515126384609e-02,-6.781206593921541848e-02,2.602171391531969413e-01,1.759167156156729583e-02,-4.749564426768245265e-03,-1.699868320507304589e-02,2.820803603546843258e-02,6.172129425866495350e-02,7.370589276824445618e-03,-4.652883551756614375e-03,3.047527222017135454e-02,2.766125268317348729e-02,2.875571352321092400e-01,1.152656350594173928e-01,5.129187397692969858e-02,1.455506982100753313e-02,-9.253195939955999316e-02,-8.417430927775447491e-02,-1.533383859030342800e-01,1.337583300707135270e-01,-5.412164548205212339e-02,4.525344643342558287e-02,-8.027999551480953511e-02,3.671146129949426351e-02,-8.277306054766633836e-02,3.088023172624649107e-02,1.830944163870144026e-01,-1.579486728576212293e-02,5.395963506941102439e-02,6.918053394702765660e-03,1.023809496123190450e-02,-6.432127613315774539e-02,1.991479075477056455e-03,3.134633855493718785e-02,4.842312159663447746e-02,-1.767418909108852472e-04
1.720926609049320266e-01,5.986320271245022806e-04,-8.367044857838806804e-02,-1.095206446377625271e-02,2.390600512517154219e-01,5.254766215893752479e-02,-4.469409155748240575e-02,3.171039395281326223e-02,5.987556066317201538e-05,7.344317476072162454e-02,-5.938275680962133013e-02,5.468289926787003180e-02,6.663619035363058107e-02,1.380516763393191959e-01,4.171353466163039703e-01,1.011068792657208448e-01,4.046948553288305661e-02,1.864329448369077963e-02,6.409795644069338216e-02,-8.307410116149714641e-02,-1.752076877687992196e-01,1.355769398757211697e-01,-4.812041191323018080e-02,7.569500208827421861e-02,-7.972923795045738782e-02,-2.337878561622741200e-02,-4.683003100842846045e-02,8.268796057622014584e-02,1.894535345467892873e-01,-1.243697044253328499e-01,8.870949622125244571e-02,-5.155136046586789728e-02,7.852610982936849421e-03,-2.442156073730573917e-02,-2.864201090700909877e-02,6.253662200641071922e-02,-1.030018383193229137e-02,9.442288081684251100e-02
1.946090657548574243e-01,-7.779256638211047570e-02,-1.748710408526181134e-02,9.658610341960997478e-03,2.908131698732689396e-01,1.848657169168934147e-02,6.775927989878252622e-02,-8.960869597019106847e-02,-5.571302784464036290e-02,1.198800095225742990e-01,-4.209490675132118720e-02,2.733552053860197756e-02,1.031443967936944289e-01,3.523268518317348302e-02,2.719091739049676604e-01,1.436561369844041869e-01,-4.209911701546149854e-02,1.410768860183872764e-01,-2.418807197203387549e-02,-1.985240230178073051e-01,-2.154818594653983288e-01,1.384347166418922193e-01,-5.461706480331995212e-02,-1.161486885549511093e-02,-1.109988231663733005e-01,1.264274230983111202e-01,-8.573125357909656963e-02,6.437344666660350934e-02,1.959525688959762868e-01,-1.728698654226618059e-01,1.023057763963597794e-01,-1.035278850912412368e-01,-2.746378277591706232e-02,-1.091371636976557896e-01,-1.214490244439334204e-01,1.596838646626956570e-01,-1.197201263183297719e-02,4.710122891911856097e-02
2.083698376465731306e-01,-4.401543966786025663e-02,-6.910952015357525735e-02,-7.610627484655155262e-02,3.094897828088501446e-01,6.049803906225608569e-02,6.420043935630175003e-02,-2.907555322243188939e-02,-4.324751488991494114e-02,8.652310007996205643e-02,-2.033118444289256505e-02,1.460384094984639933e-02,1.015496970781475938e-01,5.835350666695802296e-02,2.339118252206058290e-01,1.056346974615413603e-01,9.324397481387811451e-03,9.356755068937741560e-02,-1.381906720842134353e-02,-7.578109076432136548e-02,-2.123593238483037215e-01,1.103358849295770772e-01,-1.779374264000360001e-02,3.773043717545289388e-02,-1.719668607299148222e-01,2.759335099987585485e-02,-5.087987691178998823e-02,6.570341553090854048e-02,1.800362116818138292e-01,-7.869155855413628720e-02,9.178446494553403612e-02,-1.677398751852762077e-02,2.349418926284284337e-02,-3.752099081078000969e-02,-9.724002947003200503e-02,7.038995092418655342e-02,3.792689497737266463e-02,4.364332442578797155e-02
1.680343658937415718e-01,-1.593642118760854598e-02,-1.662036245452685329e-02,4.155406912200355907e-02,1.849403520981863225e-01,5.286815438425786912e-02,7.922511980990847025e-02,1.693573764105515966e-02,-6.176404523046102879e-02,3.608376761070149208e-02,-1.671372170537692783e-02,3.991076830113043233e-02,1.149008817130366261e-01,8.661249246789935741e-02,1.867226275448350403e-01,9.494739499058624244e-02,-9.591676418383760297e-03,8.242801866037856307e-02,4.320970878846209368e-02,-1.049282350641190936e-01,-2.036608921135459049e-01,-9.447498696267094681e-03,1.572774048167643879e-02,-2.329668493542324213e-03,-1.210690692004402214e-01,-4.141751973224629818e-02,-1.165625960964521493e-02,7.193500791565894670e-02,2.123663226126420167e-01,-4.534848437438783464e-02,1.385750956322115979e-01,5.075771249319260825e-02,1.274950099353789057e-01,1.108125369494411955e-01,-1.234210372717174514e-01,5.314287804636496498e-02,2.233421489017901190e-02,9.078105381862924816e-02
1.192969886551715070e-01,5.195474525778879908e-03,-3.262118351269778505e-02,1.424514085786263064e-03,1.358322170893971614e-01,1.066032704104297353e-02,-1.339879354346804573e-02,1.995558241473638014e-02,4.951679738015228593e-02,2.713136840309735096e-03,1.320264585507384923e-02,5.218978288433265674e-05,6.138994460276357007e-03,7.096265253088092362e-02,2.138420043318668140e-01,5.155908925704753842e-02,7.701506138723168693e-02,5.262892753619245745e-02,1.010122559373486384e-01,-5.022397826395281692e-03,-1.185901196915613992e-01,5.633149955996442221e-02,3.827320651102674321e-03,2.231129578009542064e-02,-2.604686892542909873e-02,-6.042929698432990271e-02,-9.387584949115143282e-03,3.216555729229909899e-02,1.068283256124303582e-01,-8.329739426953247650e-02,5.879541273139789193e-02,1.013293912459470487e-02,2.051313043271479897e-02,-2.587301826082413769e-02,1.143876543898062967e-02,-3.979984563670802521e-03,2.549630152069866720e-02,2.853489226959780856e-02
8.201420767109396381e-02,-6.836807295083974223e-02,-5.060473005079223208e-02,-4.284210157522820583e-02,2.094864371269822834e-01,3.562751549970004372e-02,1.903788690976673456e-02,-7.099653137114592116e-02,-5.268546501067684906e-02,7.296256812757034860e-02,-4.606056882724089002e-02,-3.670325015491844589e-02,3.136120045732666839e-02,-1.475001254850140213e-02,2.529975863831251948e-01,1.079393213455620976e-01,7.417728755890869163e-02,3.222109061059257040e-02,-7.883061310931406551e-02,-5.906746434487057662e-02,-1.337957008919926361e-01,1.437484785202468862e-01,-9.216202185219726783e-02,7.146447998772979815e-02,-1.669494754525506497e-01,2.009265544866880096e-02,-1.351845954828013452e-01,4.827708421989730658e-02,7.884068578715142106e-02,-8.542856653138888867e-02,-2.374574784291585625e-02,-4.474416843854050335e-02,-3.221065046052644376e-02,-1.072352047729510788e-01,-2.715128363193998473e-02,5.300886993539808550e-02,-9.398372261822603851e-03,-4.216015360412863483e-02
5.420078024281859558e-02,-2.517116805168981633e-02,-3.368683168688701990e-02,-1.996620246989067732e-02,7.380146613927503207e-02,-1.344150855884892158e-02,3.342180784713519792e-04,6.267265427303384678e-03,2.509532903900995107e-02,1.736241881924074915e-02,-8.380220995316114757e-04,-1.550085344683259240e-03,1.129530178265906494e-02,5.323221797585176579e-02,7.948819448957655798e-02,-2.178484191717708351e-02,2.026714855995168096e-02,5.097382356537043073e-03,9.821371914792197469e-03,2.528947777674181094e-02,-6.842521976725039756e-02,2.766220187548329781e-02,-1.637093237462716386e-02,2.262074615632846467e-02,-4.188825692605728512e-02,-3.717225340734985756e-02,2.023538616168668678e-03,3.380478143587931084e-02,4.758090391206495906e-02,-3.982092863722810905e-02,7.052470014526177056e-03,-2.793171328324355052e-02,3.682943421049837684e-02,4.917741565845117069e-03,1.100579879870683224e-02,1.289966539789839939e-02,1.318655417955224944e-02,1.136250428722772668e-02
1.878153914926026027e-02,-3.800547146571401757e-03,-5.234164004861876357e-02,-1.397573007117662754e-02,5.363288638176094345e-03,-7.382676603663847550e-03,4.314275822476436317e-02,5.146933165224776285e-02,-4.464346700817971303e-02,1.863336865699234679e-02,-2.316584777559553207e-02,1.013275530343540551e-02,6.069653111959848191e-02,5.680978564525539232e-02,4.520977801204225516e-02,-5.976864631759355034e-03,1.582902367956639036e-02,2.952130776949432947e-02,3.895158870323342515e-02,-6.225551383149343157e-03,-1.704591877186122789e-02,4.142938969991161874e-02,-6.751872258795277000e-04,1.979962562150748215e-02,-2.879724191723403992e-02,1.215216149915869168e-02,-5.258386335226915981e-02,2.107384347624750159e-02,7.904961322500747567e-02,-2.076979760954345000e-02,-3.054936797615783253e-02,-3.511430912458220893e-02,8.447349822932912833e-04,1.723008618162366612e-02,-4.904332066805463380e-02,3.166167767808192313e-02,3.390981338749161152e-04,2.973374107547317388e-02
