-7.894013134290328582e-02,-9.315448067295961643e-02,-1.247268634117695008e-01,-1.083169541507760514e-01,-1.342655561328792713e-01,-1.148168631041962817e-01,-1.256314097094296534e-01,-7.331587977817484447e-02,-1.142850211621730810e-01,-1.417318535110025368e-01,-1.459672469976130149e-01,-1.246280290422428355e-01,-1.544325764825355274e-01,-1.248696617558572308e-01,-1.344053199851908131e-01,-7.255261794879565296e-02,-5.528975371194320282e-02,-6.464480281633587511e-02,-1.403956489851108380e-01,-1.536395577979140781e-01,-1.335116638392201682e-01,-1.148715396725811244e-01,-1.333002001763305688e-01,-1.197301462573833603e-01,-1.002137039266442903e-01,-1.160396476442595998e-01,-9.591083094528360387e-02,-7.947608714846708666e-02,-1.054873087192067793e-01,-7.109894614559447712e-02,-5.446317255672328966e-02,-1.205344784510167383e-01,-1.335218417709551908e-01,-8.570493162666312226e-02,-5.481171658014719755e-02,-1.044885212418526499e-01,-9.455644711368463295e-02,-9.908101487367916571e-02,-9.070302220059289766e-02,-1.444136764133326090e-02,-6.004762464569064068e-02,-5.161291205020715478e-02,-1.527417119779217458e-01,1.235745704982441247e-03,-8.505281178861118230e-02,-1.607025669847686744e-01,-6.177717638485476920e-02,-9.329416209308852292e-02,-1.012615751879238496e-01,-7.467635811856884742e-02,-7.881682062065416272e-02,-1.144084516884336794e-01,-1.096260353978222996e-01,-1.435430421819111069e-01,-9.656570086422348875e-02,-1.348095411616443140e-01,-5.963636845245597062e-02,-9.457182777423323028e-02,-9.456494625194777903e-02,-1.404170160711970539e-01,-9.907580049344939799e-02,-1.352798785060202458e-01,-7.710626872284460920e-02,-7.606472529941113447e-02,-9.434769175968593657e-02,-6.038786028699447139e-02,-9.232410513424940679e-02,-1.521744131000077049e-01,-1.168287130192646739e-01,-1.322621915824870598e-01,-1.014053231078003020e-01,-8.678288722326156501e-02,-8.367575725105065587e-02,-8.784664267120101400e-02,-9.568747169200672587e-02,-7.107424308858753537e-02,-5.069299408943490903e-02,-1.101813374010878199e-01,-9.471601786911033882e-02,-5.466632700870013156e-02,-9.401409870733901109e-02,-4.257884130391766109e-02,-8.541804019377603752e-02,-7.723410092820860154e-04,-1.172069618035639499e-01,5.797181470378747446e-03,-4.657311795043126562e-02,-1.090733080239551372e-01,-7.759285539357387018e-02,-1.159570042276860669e-01,-1.045333922833855400e-01
-7.240496437542220942e-02,-7.364444649080090222e-02,-7.881315393982668560e-02,-7.865423712672862944e-02,-7.747595792892657263e-02,-9.000633192260534821e-02,-1.008052801308446933e-01,-7.149213057727986376e-02,-9.500401482395746944e-02,-1.014850664724854801e-01,-1.048002799879391156e-01,-7.632743485796629479e-02,-1.153779014801291775e-01,-1.067217755726550116e-01,-1.018433694531823003e-01,-8.080011671758224878e-02,-7.536378229806547924e-02,-4.444267068522525510e-02,-9.246024033867064618e-02,-8.994549286528807919e-02,-7.366368190903971325e-02,-8.470061021753337582e-02,-8.339953093988293487e-02,-7.393454278867167551e-02,-7.138189594777287483e-02,-7.713209169369222851e-02,-7.494286582148382281e-02,-6.397942482641504058e-02,-5.907156057328341592e-02,-4.001986821549929213e-02,-5.630926857627397558e-02,-7.369524571266000690e-02,-6.975063244246651473e-02,-8.294541338082181414e-02,-3.229672790763668533e-02,-7.869029020343225322e-02,-5.360494642109145391e-02,-7.193384276664449573e-02,-6.353668876064180737e-02,-4.002527099517035059e-02,-6.374740808549299309e-02,-5.381834956605906217e-02,-8.432594918088230640e-02,-5.136928994535815834e-02,-7.796666691540590777e-02,-6.506856819044416762e-02,-4.169271739696953083e-02,-7.554788661768743752e-02,-8.692345034801750303e-02,-4.939102149693469501e-02,-2.684914634613412218e-02,-6.701878130421509705e-02,-8.525367003061649906e-02,-9.073191174374718726e-02,-5.247084350107134032e-02,-7.805736113323018255e-02,-5.754452222469590150e-02,-7.846241679891906295e-02,-7.010202823360178748e-02,-9.148005587809861228e-02,-7.819744735300636351e-02,-8.796978596462724787e-02,-7.892109540552022517e-02,-6.121160412946067414e-02,-7.791135211367146429e-02,-4.928208947353845265e-02,-8.381550976007039189e-02,-1.025147133959771195e-01,-8.592890520053388104e-02,-8.550185661853786090e-02,-7.163789220396318824e-02,-6.834890210104546671e-02,-6.497738826113844124e-02,-7.516765922072045358e-02,-8.904750945388219263e-02,-5.833520824877247435e-02,-6.111931498034194055e-02,-5.823754565921459431e-02,-7.174835524250268437e-02,-5.298517055118415198e-02,-5.954637188383223728e-02,-4.254513673005179408e-02,-7.209923720742389408e-02,-4.250499542453786694e-02,-6.602115498308519514e-02,-3.241455679003887175e-02,-5.583656491202636241e-02,-7.764109742119816582e-02,-8.116786521113182606e-02,-8.650492681523101746e-02,-6.813678785377111358e-02
-2.105304343321258084e-02,-5.154107057293915578e-02,-6.411194924934415784e-02,-6.458367827698292818e-02,-7.644238778271740531e-02,-6.005385703771896205e-02,-6.382722799122524104e-02,-5.898803046101080277e-02,-7.724071773712318234e-02,-9.960107691091654725e-02,-6.442654849209375478e-02,-6.207815499275205762e-02,-1.061460399222930034e-01,-8.343606084438918991e-02,-8.772618990091222979e-02,-9.568719848317139287e-02,-6.750109974989135231e-02,8.767648820875760876e-03,-7.048899139417495741e-02,-9.834558426201062131e-02,-8.361266314502829866e-02,-4.483134359349730952e-02,-9.102371314810772662e-02,-6.372398174975758833e-02,-4.743112002201301663e-02,-8.855480751763036840e-02,-7.607252533778455228e-02,-9.502271469231602860e-03,-7.508302483710738162e-02,-1.535940686262731499e-03,-4.729554461929822047e-03,-5.034566124583450542e-02,-6.268253053888375725e-02,-5.317343335619419825e-02,1.146585522764922115e-02,-2.723371176453005804e-02,-5.774962987627532685e-02,-1.734822343026019842e-02,-3.503311659231028719e-02,2.853124459546378666e-02,-8.932843670546955842e-03,-1.271321295354521305e-02,-8.817127651176762115e-02,-3.515512114836917557e-02,-3.412126536830369095e-02,-6.276259081905631587e-02,-3.449013906828277826e-02,-4.474296040732022445e-02,-7.984876460083371874e-02,-7.422903577673115039e-02,-6.840051189154702088e-03,-3.760373866289649925e-02,-4.218694560115435893e-02,-7.261419379029404597e-02,-5.964049049542421294e-02,-7.383889846013517999e-02,-9.710355903018804205e-03,-4.585295510474235448e-02,-5.175708564073487616e-02,-1.071578081600293997e-01,-6.157701991587975071e-02,-6.105699141876871211e-02,-1.122529856300679384e-02,-1.112245469134242985e-02,-3.696046824648095003e-02,-4.868400136227136500e-03,-5.673558484671673008e-02,-9.114143025700717493e-02,-5.167786632528810487e-02,-8.666153218888776599e-02,-5.277446310735896262e-02,-7.014053407936110540e-02,-4.273709336893289495e-02,-8.340175872710298144e-03,-9.366488680220474983e-02,-3.246028227022578622e-02,-9.721911763585108735e-04,-3.381250693743918789e-02,-5.661058288064213517e-02,1.749822370351974184e-04,-3.089695964309626536e-02,1.670371668957608066e-02,-4.552951393709932931e-02,1.266029828902626858e-02,-6.280111411804513433e-02,-1.199023527306636479e-02,-1.784823209973073962e-02,-6.172098906022452369e-02,-8.760644122601546346e-02,-6.409619692052470619e-02,1.186614858098775614e-02
2.240525583250820713e-02,8.334441555352655948e-03,-1.308332806027725408e-03,-1.320109641816686642e-02,-2.103794608579400566e-02,-7.968599211562185994e-03,-3.347019898754514250e-02,7.167848162804523436e-03,-3.296779719325680647e-02,-2.319284569112813402e-02,-1.920679378354511746e-02,1.776897011125616859e-03,-3.020305882228363145e-02,-2.216159055638974862e-02,-1.072892928050296797e-02,-2.389752541377581502e-02,-2.064192783681176660e-03,-2.808675950289264873e-03,-3.740569713279057878e-02,-3.063288423470897359e-02,-2.354865136282602647e-02,-2.355978598028734064e-02,-2.936524751161677729e-02,-2.903072897211484912e-02,-9.819267005435743448e-03,-1.824407308992253424e-02,-1.832259947502180158e-02,-2.760343340159565270e-02,-7.151392652895075149e-03,1.169071657303824389e-02,-1.822781561337535536e-02,-1.711201759741255712e-02,-2.215688082627859448e-02,-3.709784283971832852e-02,-7.684029703883611976e-04,-2.516760083817292867e-02,-1.848606437973154826e-02,-1.151592698605825860e-02,-2.054007876700079775e-03,-1.288596756954763466e-02,-1.656420666377659071e-02,-1.925596259346495920e-02,-3.483988531733844124e-02,1.349385561294696306e-02,-7.365668505499423091e-02,-1.894309720571404551e-02,9.352145716766775349e-03,-1.670059371251395031e-02,-3.547246648985422079e-02,-1.030446393392176613e-02,1.635460351516947186e-02,7.126213630046376131e-04,-5.245913560236056122e-02,-1.550151013863538575e-02,4.672965567293014058e-03,-2.166485469898599744e-03,2.791156929931733113e-03,1.710742817462560222e-03,3.209564336409735392e-03,-4.048539938701430085e-02,-2.490425416575065692e-02,-2.184798363454513656e-02,3.307930782599311902e-03,1.470932403004958887e-02,-1.245665764470587603e-04,-2.670484726834159144e-03,-1.449416079428134455e-02,-3.141887518530919049e-02,-1.359215800971333259e-02,-1.793703618060770236e-02,-1.085437573964627943e-02,-2.283916909583612407e-03,-8.792618573223096035e-03,-3.770662840999617488e-02,-4.987198179144402416e-02,3.387988051447618932e-03,-8.700362324847162737e-03,1.029175972626977277e-02,-1.103101702880826714e-02,5.976168144533419539e-03,1.532045067709027729e-03,6.194772391988071641e-03,-3.853867637010898600e-02,1.670959352182193854e-03,-1.839637268493887409e-02,2.357126484072082084e-02,-1.314756712594230301e-04,-6.497697183362979509e-03,-3.794159701227587788e-03,-2.024950111359337390e-02,8.639519355789082242e-03
-4.984877118310868799e-02,-4.742795619474753088e-02,-6.131635394952350548e-02,-5.559899780234100336e-02,-5.994437830263438238e-02,-6.212495491847069840e-02,-9.131269791823201643e-02,-4.804049877065590807e-02,-6.266200810468212923e-02,-9.333549460257632713e-02,-8.257607879540565521e-02,-7.477191883424946783e-02,-9.044051324074671439e-02,-6.456776865204189031e-02,-8.157002971492664789e-02,-4.229643868006403157e-02,-3.136114522047061398e-02,-2.102148317849096559e-02,-7.937160177005601891e-02,-9.535561246026758031e-02,-8.917051031716180520e-02,-6.552637967420157916e-02,-7.877929053424614914e-02,-6.885629247981357726e-02,-6.564634052056203539e-02,-7.057795705174559064e-02,-4.789091954616988417e-02,-3.869199032521515591e-02,-6.388472460693363220e-02,-4.062373840875285053e-02,-3.801458701785359606e-02,-7.400746102741284638e-02,-8.162046564022984452e-02,-6.008312675871493869e-02,-5.753244153647981557e-02,-7.573847384889553780e-02,-4.393959052891025646e-02,-5.737904621722553916e-02,-6.632149238407371306e-02,-2.054328086210511009e-02,-4.817157249800727709e-02,-5.300341446083422364e-02,-1.097527657313474708e-01,-1.629458937997063303e-02,-6.027289334524116998e-02,-1.037868995378953690e-01,-4.534054187796707908e-02,-6.848481058840455438e-02,-7.899224776312500917e-02,-7.621410804066294786e-02,-5.242290067393745590e-02,-8.482206559924310163e-02,-5.163916722965370548e-02,-7.981083283138572237e-02,-3.549753325810380694e-02,-6.671510814599206085e-02,-2.058371207874643699e-02,-5.498751116594356725e-02,-4.705802851827118466e-02,-6.419310145847539895e-02,-4.597105626089768859e-02,-6.928401094716474251e-02,-6.672909360816201008e-02,-3.405376994227541504e-02,-6.750069473537724518e-02,-8.869760475202827579e-03,-4.741512478768390715e-02,-8.291892135916228979e-02,-7.182505941210649836e-02,-8.864942123614664993e-02,-4.874357893459317637e-02,-5.527818088054894247e-02,-4.321209986754032811e-02,-4.948116055690505999e-02,-6.640994809584170600e-02,-4.217324478629678325e-02,-2.710018982427924231e-02,-6.899078304376166093e-02,-5.842550658263680197e-02,-5.172542264075942475e-02,-5.651709677653473513e-02,-3.806449187609381446e-02,-7.578953322965810424e-02,-9.905340828676232126e-03,-6.102357871541598533e-02,-7.782894430397314413e-03,-4.137511696601765820e-02,-8.506246149885937635e-02,-7.083940625541242098e-02,-7.731430608608511057e-02,-7.391641131856591107e-02
-1.207800636996607946e-01,-1.250522792275854111e-01,-1.483206972607543084e-01,-1.540680469169237177e-01,-1.690177497520621575e-01,-1.601518071996416714e-01,-2.252246304783880881e-01,-1.096897960902487590e-01,-1.356449974816611448e-01,-2.347131270172904960e-01,-1.826519561343672160e-01,-1.648610384489487268e-01,-2.466148619327101499e-01,-1.942902824760964209e-01,-2.346473292309667336e-01,-1.565437495605210283e-01,-1.179964031029347299e-01,-6.098881784823010493e-02,-1.867983207541708546e-01,-2.842895097908866298e-01,-2.416637864286539095e-01,-1.553861008835916158e-01,-2.337217669403292564e-01,-1.390033686547681169e-01,-1.742496974683541977e-01,-2.272572111208391588e-01,-1.374168422843927706e-01,-1.038549234737348587e-01,-2.051277097839961094e-01,-1.222795992201386461e-01,-9.146257824476712595e-02,-1.914592942950840426e-01,-1.904725311773476093e-01,-1.425164294349806626e-01,-1.499392402994039752e-01,-1.917936021957824255e-01,-1.060563800967156550e-01,-1.541431739331673989e-01,-1.769796106224829080e-01,-8.512958747267873605e-02,-1.828360853918792328e-01,-1.149595570252758409e-01,-2.254838253702140249e-01,-5.657469605724359946e-02,-1.333716873819979221e-01,-1.429204688454315531e-01,-7.229711663983902359e-02,-1.499824388838553180e-01,-2.289574374862327621e-01,-2.224582886683823812e-01,-7.850926134543920187e-02,-1.841691754094767486e-01,-1.253841643555621554e-01,-1.832861134066125774e-01,-1.140199671385478675e-01,-1.926519045128473884e-01,-5.149047776597871079e-02,-1.740661197578765029e-01,-1.641422920141067665e-01,-2.436268033754821483e-01,-1.514888869670102112e-01,-1.836906338930335003e-01,-1.756105832959851676e-01,-6.536976334604216454e-02,-1.382352911833745479e-01,-7.867090759055737903e-02,-1.517431338273683428e-01,-2.301225711646034955e-01,-1.789729346014470313e-01,-2.469773449711548663e-01,-1.734481147163825510e-01,-1.858196630137894656e-01,-1.326449534000474217e-01,-9.483829853940974053e-02,-2.399404069675296625e-01,-1.667689345281667124e-01,-9.168133142707712846e-02,-2.228274566292993142e-01,-1.552516357848422457e-01,-1.623898271064804499e-01,-1.633826495854038829e-01,-1.245742764864083557e-01,-1.252756888173379990e-01,-1.136047369583679245e-01,-1.371137529488346829e-01,-2.268953741923419171e-02,-7.687010170652953944e-02,-2.048573863855245869e-01,-2.638385885430717392e-01,-1.731277738487354279e-01,-1.416532983864973450e-01
2.861604847979430655e-02,5.292607479910239540e-03,7.705100293789382028e-03,-1.209271158815235572e-02,-2.177610499069515190e-02,-1.466857714841937957e-02,-7.879243595508866882e-02,1.526989057792020946e-02,-3.333826282634624188e-02,-7.135596362086582545e-02,-1.139296162261249981e-02,-3.548851949470719497e-03,-1.796661930804422519e-02,-2.756502824595497003e-02,-8.798283971608058390e-03,-3.779141194270449738e-03,2.094376886613909684e-03,2.227611195402903407e-02,-4.751224001298464533e-02,-2.803090108612235967e-02,-1.239326470619567071e-02,-1.538448611374155540e-02,-2.438000437061551423e-02,-2.204311361360195703e-02,2.136847325943313450e-04,-1.396294413750766641e-02,-6.729960655463599305e-03,-5.434579888095055974e-03,-1.824585328267849457e-02,3.480312063291487318e-02,5.260829657422197263e-03,-2.881952738144518550e-02,-2.345345216373204492e-02,-1.873881633692971518e-02,8.024066139991183413e-03,-3.638907546521581021e-02,-1.015608125821516709e-02,-2.700196521636425567e-02,-1.181682463601233142e-02,-3.351827527017730169e-03,-3.909488154171470581e-02,-1.378794099424610932e-02,-6.076506354078851230e-02,2.823391340114335749e-02,-5.071535819945627299e-02,-5.914004891069802455e-02,2.645339430634851413e-02,-7.198256736821697505e-03,-4.917969948044778605e-02,-4.328629168632675168e-03,2.326612351427312375e-02,-9.968372992675663541e-03,-8.273156989141497442e-02,-3.101964917926918613e-02,-4.023830641741651948e-03,-3.016308106480575582e-02,1.400535845210929518e-02,2.043791462313084700e-02,2.213848033792477094e-03,-2.146461310222847266e-02,-2.318927064518929923e-02,-3.148126513998371345e-02,-1.363121334110118169e-02,1.654752441305390107e-02,-1.267228470496424824e-03,2.874714190111252177e-02,-1.587440430011408110e-02,-4.380840687895713043e-02,-2.623287926024939209e-02,-5.680122279017226763e-04,-4.953069456566447891e-03,1.745989936101568704e-02,1.489241725201167002e-02,-2.945243530122931396e-03,-5.327337285954755752e-02,1.840188255153200891e-02,1.324407707812728929e-02,2.676693215980058011e-03,1.553812123705591896e-04,2.852114608083994394e-03,-5.944697793204808999e-04,1.065001560122885542e-02,-2.867931948905785150e-02,-5.516971603176637831e-03,-3.794441534053288878e-02,5.009984305659864051e-02,1.142763686908927247e-02,-1.202544727178875283e-02,-2.982862638589332122e-02,-2.585987443440419115e-02,6.095623975665351128e-03
-3.664907248046592181e-02,-3.985615650489669759e-02,-5.835061043296369682e-02,-3.817894387962297853e-02,-6.088021760769874585e-02,-3.788533061710018524e-02,-4.785890199565526193e-02,-2.605608283144178472e-02,-4.601944143824535788e-02,-6.623765054248907658e-02,-4.734355107449890465e-02,-4.619497991502474754e-02,-7.885467629646614185e-02,-5.109175634827448770e-02,-6.046048928896109731e-02,-5.130112394062019687e-02,-3.018730309889260804e-02,1.247296168458846520e-02,-4.821458271979460475e-02,-6.371990298150945198e-02,-5.650292553146831626e-02,-4.229050784353965975e-02,-5.256886981955437299e-02,-4.757330500148004848e-02,-3.086670018243948405e-02,-4.743560102824351948e-02,-3.039060610116427197e-02,-1.286520566818687671e-02,-2.845522943519510767e-02,6.140190051195893242e-03,-1.271512750627475964e-02,-4.411909449069250505e-02,-4.428549676882821001e-02,-5.511770330705395571e-02,-1.306410977341530659e-02,-3.901029603119261085e-02,-4.278656731147402470e-02,-3.191714502119451236e-02,-3.579032647032917569e-02,4.721596861179571010e-03,-3.722206659254530953e-02,-2.773934169350854642e-02,-6.173960771979639800e-02,-2.403983039137529490e-02,-6.227258664688993528e-02,-4.492096672866810469e-02,-3.723324967866320501e-02,-5.873658701048366237e-02,-9.030590657341938665e-02,-5.993218853353319414e-02,-2.286631766742865807e-02,-5.111493898669604297e-02,-3.950886051045433139e-02,-4.391231089187429965e-02,-3.015775303565472465e-02,-4.437604575329611584e-02,9.203102615186943439e-05,-3.782831489957675514e-02,-3.366670254872232426e-02,-8.706011901872461045e-02,-2.823503804376766013e-02,-5.170507250960356543e-02,-2.654330236076319835e-02,-8.381130517214820108e-03,-3.639258213921616608e-02,6.285109334349823530e-03,-2.449424624329206782e-02,-7.106935180179456413e-02,-3.831641743180568688e-02,-6.057398281627299208e-02,-3.393431951129996516e-02,-4.092989605596061148e-02,-2.344291977466093913e-02,-2.096043802823131449e-02,-8.947666767940909427e-02,-2.041817886429456511e-02,-1.280177187465030876e-02,-3.746779646260318952e-02,-4.894262621489447324e-02,-2.215740204401304980e-02,-1.820932907847787330e-02,-1.454214293503984165e-02,-4.206851390863154683e-02,1.256928232632883481e-02,-3.065140934796560176e-02,1.630754284894346713e-03,-2.709695737304891952e-02,-7.467076384219584195e-02,-7.669966121423628380e-02,-5.323712335945327001e-02,-3.614939613381420308e-02
-2.334288720553955726e-02,-3.640264599197421541e-02,-5.719654467391539765e-02,-3.624107361214904538e-02,-7.228856426940820368e-02,-4.329769518706438197e-02,-8.365573543333992834e-02,-1.312954301460360178e-02,-3.734388261239926510e-02,-9.874391003584076509e-02,-5.135137035961766933e-02,-6.453926114500012357e-02,-7.001233510579525643e-02,-5.157036525103576852e-02,-7.195565709045852187e-02,-2.078836516578013924e-02,-6.242976181852649166e-03,1.752835886647803251e-02,-6.782007113443377921e-02,-9.101637137961864077e-02,-8.524639311499239425e-02,-2.525628886566214440e-02,-7.347425309143512662e-02,-4.708667806245971782e-02,-3.083041290871193704e-02,-6.307185708378017230e-02,-2.408941924179913360e-02,-8.076003480788561091e-04,-6.504915042958674121e-02,-1.912883244091011931e-03,9.120518676314111686e-03,-6.582280100360915487e-02,-8.133549914658344537e-02,-2.885557866321422638e-02,-2.949848585823502956e-02,-5.743184098360351597e-02,-5.574598642180307595e-02,-6.122195230626992224e-02,-6.307125092793977594e-02,8.027960681255842321e-03,-6.286918324165878535e-02,-4.123011215145779007e-02,-1.122793091689751194e-01,1.271696582021953140e-02,-5.872876764705561858e-02,-9.960968358239818965e-02,-3.747917304076494455e-02,-5.789707374762893127e-02,-9.936454917974063550e-02,-8.446526458100157841e-02,-4.950461418415900289e-02,-8.210569481428285632e-02,-4.585052788167001681e-02,-6.382277000948806400e-02,-4.799891634588444866e-02,-7.441010456753872904e-02,1.863010142224536675e-02,-3.297386066349294875e-02,-3.890115940165660147e-02,-8.875476876150599492e-02,-3.273330875123824091e-02,-6.432373623844994670e-02,-4.647308399207741858e-02,-4.318969983880349348e-03,-3.976789669892524803e-02,1.321881953368699882e-02,-2.372274741425116698e-02,-8.216298857089128493e-02,-4.453780128795140070e-02,-7.836925990558288313e-02,-4.158503182703016110e-02,-3.947167635517064010e-02,-1.292826183535886533e-02,-3.706887709782008089e-04,-1.032272219939685681e-01,-2.341554535163359665e-02,9.704252066338655072e-03,-8.095090456364836817e-02,-5.805407159921818772e-02,-3.482785872303481578e-02,-5.303371785806960254e-02,-3.396024036716555755e-02,-3.421336899373226409e-02,2.322321488818027417e-04,-5.492440673117926497e-02,3.316694926305160940e-02,-1.124018578182637597e-02,-8.762843440717101029e-02,-9.907941104106245123e-02,-6.594525718867148834e-02,-5.706319080439060942e-02
-7.529694957219636164e-02,-1.114231370247722314e-01,-1.447169315921087995e-01,-1.327068441544283217e-01,-1.655037488952330049e-01,-1.167284493518279259e-01,-9.584801585147983971e-02,-8.519264243083332633e-02,-1.313529248119113535e-01,-1.376586721767711630e-01,-9.655842589508262241e-02,-9.319319579163497236e-02,-1.563160143682492120e-01,-1.046887074873012885e-01,-1.075947083659502396e-01,-1.415634668946379182e-01,-1.029191101467445135e-01,-2.033344398169096429e-02,-1.116230227353515875e-01,-1.422599302198994664e-01,-1.084618924115572786e-01,-8.844889262791111317e-02,-1.509889142902873793e-01,-1.206770888269990821e-01,-8.268795283160482179e-02,-1.262406397081871912e-01,-1.266640950789056919e-01,-1.363135800610169035e-01,-8.122667776792291683e-02,-3.153811891533724043e-02,-1.104278269269027418e-01,-1.412443232782255309e-01,-1.100394049038455613e-01,-1.485299446206118090e-01,-6.079946944091472322e-02,-1.076282032897668411e-01,-1.349676166849361481e-01,-8.963809176580744831e-02,-5.475646990387835616e-02,-3.510960888397769708e-02,-3.570005112187829566e-02,-5.916488573889080310e-02,-1.450447739450971552e-01,-2.788141621950608606e-02,-8.392687289823599905e-02,-1.371464773970950957e-01,-4.826847650238571402e-02,-1.071780893939135171e-01,-1.181023865668052453e-01,1.251731596304292427e-02,-1.749782686502049031e-02,-4.828184719962943378e-02,-1.677366313683528454e-01,-1.070635689970424326e-01,-1.364696916334446064e-01,-1.210142890777425179e-01,-7.040099787291292932e-02,-9.967113465922607107e-02,-1.493458196541101179e-01,-1.960556659715468608e-01,-1.207394555401083841e-01,-1.661323705265921602e-01,-5.855588060399903594e-02,-6.211321400754528377e-02,-7.439449577648564460e-02,-4.575344648152204069e-02,-8.995550932115266296e-02,-1.516890428890365350e-01,-1.504705819624943264e-01,-9.397885832025276720e-02,-1.297328370981090939e-01,-8.708006396613686417e-02,-8.142387318710832267e-02,-1.099843284031719742e-01,-1.059983219991896958e-01,-9.186967763619913185e-02,-8.967950100989759143e-02,-5.344318859333933164e-02,-7.004148001870656726e-02,-6.346158826770703643e-02,-4.665535215087861232e-02,-4.734018769671903028e-03,-8.154029751265230719e-02,3.411020469052330334e-02,-1.334800934016865392e-01,1.002714168425306029e-02,-2.723257104629032282e-02,-8.792570857022502517e-02,-3.596324089705772026e-02,-7.348660270181900378e-02,-1.154126228145639990e-02
